id_card,company_id,company_name,payment_base,payment_amount,period,payment_type
510100000000002039,COMP0166,单位003,3493,978.0400000000001,2024-03,正常缴纳
510100000000001701,COMP0039,单位153,8000,2240.0,2025-08,正常缴纳
510100000000001610,COMP0001,单位182,12000,3360.0000000000005,2025-08,一次性补缴
510100000000000163,COMP0113,单位103,3493,978.0400000000001,2025-05,正常缴纳
510100000000004459,COMP0021,单位148,8000,2240.0,2025-01,正常缴纳
510100000000003867,COMP0199,单位184,8000,2240.0,2025-09,正常缴纳
510100000000003297,COMP0162,单位032,12000,3360.0000000000005,2025-04,正常缴纳
510100000000003506,COMP0191,单位173,8000,2240.0,2025-10,正常缴纳
510100000000000434,COMP0024,单位111,5000,1400.0000000000002,2025-12,正常缴纳
510100000000004762,COMP0023,单位161,8000,2240.0,2025-12,一次性补缴
510100000000004860,COMP0166,单位183,20000,5600.000000000001,2025-06,正常缴纳
510100000000003996,COMP0034,单位125,8000,2240.0,2024-03,正常缴纳
510100000000004287,COMP0120,单位013,30000,8400.0,2025-06,正常缴纳
510100000000001739,COMP0057,单位055,3493,978.0400000000001,2024-01,正常缴纳
510100000000004916,COMP0036,单位133,12000,3360.0000000000005,2024-09,正常缴纳
510100000000001042,COMP0035,单位107,20000,5600.000000000001,2025-06,正常缴纳
510100000000000466,COMP0129,单位199,30000,8400.0,2025-08,一次性补缴
510100000000004072,COMP0170,单位091,8000,2240.0,2025-10,正常缴纳
510100000000003198,COMP0024,单位111,8000,2240.0,2024-12,正常缴纳
510100000000003475,COMP0006,单位195,5000,1400.0000000000002,2025-12,正常缴纳
510100000000002493,COMP0189,单位080,30000,8400.0,2024-10,一次性补缴
510100000000004647,COMP0151,单位168,8000,2240.0,2025-10,正常缴纳
510100000000003174,COMP0094,单位132,5000,1400.0000000000002,2024-11,正常缴纳
510100000000004061,COMP0104,单位034,20000,5600.000000000001,2025-08,正常缴纳
510100000000004108,COMP0157,单位193,3493,978.0400000000001,2025-02,正常缴纳
510100000000003611,COMP0083,单位129,12000,3360.0000000000005,2025-11,正常缴纳
510100000000004868,COMP0097,单位014,8000,2240.0,2025-08,正常缴纳
510100000000003618,COMP0003,单位004,5000,1400.0000000000002,2024-09,正常缴纳
510100000000003438,COMP0059,单位074,3493,978.0400000000001,2024-01,一次性补缴
510100000000003508,COMP0138,单位199,8000,2240.0,2024-03,正常缴纳
510100000000000231,COMP0099,单位197,3493,978.0400000000001,2024-08,正常缴纳
510100000000000317,COMP0010,单位087,30000,8400.0,2024-12,正常缴纳
510100000000003312,COMP0056,单位110,20000,5600.000000000001,2024-03,一次性补缴
510100000000000201,COMP0093,单位137,3493,978.0400000000001,2024-08,正常缴纳
510100000000002598,COMP0114,单位077,8000,2240.0,2024-07,正常缴纳
510100000000002767,COMP0056,单位176,5000,1400.0000000000002,2024-10,正常缴纳
510100000000002618,COMP0156,单位122,8000,2240.0,2025-09,正常缴纳
510100000000004669,COMP0158,单位040,8000,2240.0,2025-08,正常缴纳
510100000000003261,COMP0015,单位124,30000,8400.0,2025-03,一次性补缴
510100000000000958,COMP0048,单位189,3493,978.0400000000001,2025-08,正常缴纳
510100000000000459,COMP0008,单位018,3493,978.0400000000001,2025-11,正常缴纳
510100000000004502,COMP0197,单位065,12000,3360.0000000000005,2024-02,一次性补缴
510100000000003264,COMP0140,单位147,20000,5600.000000000001,2025-06,正常缴纳
510100000000000235,COMP0126,单位190,5000,1400.0000000000002,2024-01,正常缴纳
510100000000002370,COMP0005,单位100,12000,3360.0000000000005,2025-01,一次性补缴
510100000000002460,COMP0068,单位128,30000,8400.0,2025-01,正常缴纳
510100000000000195,COMP0077,单位020,30000,8400.0,2024-02,一次性补缴
510100000000004978,COMP0170,单位012,3493,978.0400000000001,2024-07,一次性补缴
510100000000000085,COMP0188,单位049,12000,3360.0000000000005,2025-06,一次性补缴
510100000000004653,COMP0098,单位102,5000,1400.0000000000002,2024-02,正常缴纳
510100000000000256,COMP0197,单位168,3493,978.0400000000001,2025-03,正常缴纳
510100000000004599,COMP0016,单位182,20000,5600.000000000001,2024-02,正常缴纳
510100000000004220,COMP0082,单位004,3493,978.0400000000001,2024-09,正常缴纳
510100000000000227,COMP0016,单位042,20000,5600.000000000001,2024-04,正常缴纳
510100000000004889,COMP0177,单位031,30000,8400.0,2024-02,正常缴纳
510100000000002280,COMP0166,单位038,12000,3360.0000000000005,2024-09,一次性补缴
510100000000003682,COMP0044,单位111,12000,3360.0000000000005,2024-09,正常缴纳
510100000000001941,COMP0072,单位054,30000,8400.0,2024-04,正常缴纳
510100000000002916,COMP0195,单位060,8000,2240.0,2025-02,一次性补缴
510100000000003293,COMP0119,单位182,8000,2240.0,2025-10,一次性补缴
510100000000001111,COMP0105,单位019,12000,3360.0000000000005,2025-10,正常缴纳
510100000000004457,COMP0185,单位030,3493,978.0400000000001,2024-10,正常缴纳
510100000000002684,COMP0124,单位171,12000,3360.0000000000005,2024-06,正常缴纳
510100000000002740,COMP0118,单位123,5000,1400.0000000000002,2025-05,正常缴纳
510100000000004107,COMP0122,单位035,8000,2240.0,2024-11,正常缴纳
510100000000000741,COMP0081,单位168,5000,1400.0000000000002,2024-09,一次性补缴
510100000000003662,COMP0114,单位045,30000,8400.0,2024-08,正常缴纳
510100000000002911,COMP0013,单位110,12000,3360.0000000000005,2024-06,正常缴纳
510100000000001838,COMP0093,单位101,3493,978.0400000000001,2025-10,正常缴纳
510100000000003253,COMP0084,单位166,8000,2240.0,2025-01,正常缴纳
510100000000001897,COMP0105,单位036,30000,8400.0,2025-09,一次性补缴
510100000000003507,COMP0097,单位153,8000,2240.0,2025-11,正常缴纳
510100000000004995,COMP0093,单位185,20000,5600.000000000001,2024-07,一次性补缴
510100000000002610,COMP0063,单位080,8000,2240.0,2025-07,一次性补缴
510100000000002660,COMP0129,单位019,30000,8400.0,2024-03,正常缴纳
510100000000004176,COMP0103,单位113,30000,8400.0,2025-06,正常缴纳
510100000000000790,COMP0107,单位163,30000,8400.0,2025-09,正常缴纳
510100000000003179,COMP0044,单位189,30000,8400.0,2024-07,一次性补缴
510100000000004066,COMP0011,单位173,3493,978.0400000000001,2025-06,正常缴纳
510100000000001618,COMP0036,单位118,5000,1400.0000000000002,2024-11,正常缴纳
510100000000001371,COMP0049,单位143,20000,5600.000000000001,2024-05,正常缴纳
510100000000004324,COMP0118,单位176,3493,978.0400000000001,2025-09,正常缴纳
510100000000000849,COMP0130,单位077,8000,2240.0,2025-06,正常缴纳
510100000000002975,COMP0067,单位115,8000,2240.0,2024-09,正常缴纳
510100000000002294,COMP0081,单位025,3493,978.0400000000001,2024-04,正常缴纳
510100000000001262,COMP0177,单位044,8000,2240.0,2025-11,正常缴纳
510100000000004495,COMP0091,单位154,20000,5600.000000000001,2024-05,正常缴纳
510100000000003809,COMP0143,单位066,5000,1400.0000000000002,2025-04,正常缴纳
510100000000001460,COMP0080,单位132,12000,3360.0000000000005,2025-12,正常缴纳
510100000000002131,COMP0026,单位096,30000,8400.0,2024-05,一次性补缴
510100000000003122,COMP0013,单位169,5000,1400.0000000000002,2024-05,一次性补缴
510100000000004073,COMP0018,单位093,20000,5600.000000000001,2024-04,一次性补缴
510100000000001476,COMP0037,单位161,12000,3360.0000000000005,2025-03,正常缴纳
510100000000000533,COMP0122,单位129,5000,1400.0000000000002,2025-09,一次性补缴
510100000000002978,COMP0070,单位198,5000,1400.0000000000002,2024-02,正常缴纳
510100000000003064,COMP0185,单位003,20000,5600.000000000001,2024-03,正常缴纳
510100000000002958,COMP0017,单位143,20000,5600.000000000001,2024-06,正常缴纳
510100000000003007,COMP0092,单位142,8000,2240.0,2024-03,正常缴纳
510100000000002089,COMP0094,单位005,12000,3360.0000000000005,2025-06,正常缴纳
510100000000000498,COMP0115,单位187,12000,3360.0000000000005,2024-09,正常缴纳
510100000000001684,COMP0192,单位068,12000,3360.0000000000005,2024-03,正常缴纳
510100000000004659,COMP0110,单位046,12000,3360.0000000000005,2024-10,正常缴纳
510100000000003198,COMP0189,单位009,8000,2240.0,2024-05,一次性补缴
510100000000000472,COMP0198,单位048,3493,978.0400000000001,2024-02,正常缴纳
510100000000000357,COMP0056,单位099,8000,2240.0,2024-12,一次性补缴
510100000000003357,COMP0022,单位145,20000,5600.000000000001,2025-07,一次性补缴
510100000000001050,COMP0127,单位135,5000,1400.0000000000002,2024-11,正常缴纳
510100000000001284,COMP0199,单位086,20000,5600.000000000001,2025-02,一次性补缴
510100000000003595,COMP0047,单位183,8000,2240.0,2025-06,一次性补缴
510100000000004797,COMP0070,单位002,20000,5600.000000000001,2025-02,正常缴纳
510100000000002335,COMP0062,单位115,3493,978.0400000000001,2024-10,正常缴纳
510100000000001932,COMP0168,单位031,30000,8400.0,2024-06,一次性补缴
510100000000001338,COMP0028,单位122,30000,8400.0,2024-03,正常缴纳
510100000000004367,COMP0069,单位044,8000,2240.0,2024-02,正常缴纳
510100000000002652,COMP0179,单位141,8000,2240.0,2024-06,正常缴纳
510100000000001635,COMP0187,单位039,8000,2240.0,2024-09,一次性补缴
510100000000001585,COMP0053,单位046,20000,5600.000000000001,2025-12,正常缴纳
510100000000000194,COMP0074,单位095,20000,5600.000000000001,2024-01,一次性补缴
510100000000002931,COMP0130,单位068,3493,978.0400000000001,2025-09,正常缴纳
510100000000001860,COMP0186,单位163,3493,978.0400000000001,2025-06,一次性补缴
510100000000003294,COMP0174,单位191,12000,3360.0000000000005,2025-09,正常缴纳
510100000000004716,COMP0119,单位113,8000,2240.0,2025-04,正常缴纳
510100000000004350,COMP0008,单位167,3493,978.0400000000001,2024-03,正常缴纳
510100000000000601,COMP0163,单位068,20000,5600.000000000001,2024-12,一次性补缴
510100000000001066,COMP0107,单位172,5000,1400.0000000000002,2025-07,一次性补缴
510100000000004114,COMP0035,单位048,8000,2240.0,2024-11,正常缴纳
510100000000004861,COMP0188,单位031,30000,8400.0,2024-03,一次性补缴
510100000000003142,COMP0051,单位056,12000,3360.0000000000005,2024-05,正常缴纳
510100000000004326,COMP0082,单位190,12000,3360.0000000000005,2024-10,正常缴纳
510100000000000593,COMP0031,单位192,5000,1400.0000000000002,2024-10,正常缴纳
510100000000004648,COMP0015,单位087,30000,8400.0,2024-03,正常缴纳
510100000000004682,COMP0139,单位188,3493,978.0400000000001,2024-01,一次性补缴
510100000000003608,COMP0171,单位094,12000,3360.0000000000005,2024-08,一次性补缴
510100000000002516,COMP0095,单位100,12000,3360.0000000000005,2024-12,一次性补缴
510100000000002431,COMP0023,单位190,8000,2240.0,2024-10,正常缴纳
510100000000004670,COMP0103,单位060,3493,978.0400000000001,2024-12,正常缴纳
510100000000002161,COMP0104,单位108,20000,5600.000000000001,2025-09,正常缴纳
510100000000002991,COMP0010,单位087,8000,2240.0,2024-10,正常缴纳
510100000000000858,COMP0174,单位137,3493,978.0400000000001,2024-01,一次性补缴
510100000000002393,COMP0096,单位029,12000,3360.0000000000005,2025-07,正常缴纳
510100000000001059,COMP0168,单位095,8000,2240.0,2025-03,一次性补缴
510100000000002714,COMP0040,单位045,30000,8400.0,2024-11,正常缴纳
510100000000001800,COMP0118,单位065,12000,3360.0000000000005,2025-06,正常缴纳
510100000000001522,COMP0141,单位038,30000,8400.0,2024-09,一次性补缴
510100000000000692,COMP0154,单位194,5000,1400.0000000000002,2024-01,正常缴纳
510100000000000058,COMP0095,单位026,20000,5600.000000000001,2025-07,正常缴纳
510100000000004687,COMP0071,单位199,3493,978.0400000000001,2025-05,正常缴纳
510100000000000875,COMP0135,单位166,20000,5600.000000000001,2024-06,一次性补缴
510100000000000335,COMP0103,单位035,3493,978.0400000000001,2025-12,一次性补缴
510100000000002690,COMP0118,单位195,20000,5600.000000000001,2025-07,正常缴纳
510100000000003982,COMP0113,单位031,20000,5600.000000000001,2024-08,正常缴纳
510100000000000496,COMP0054,单位196,30000,8400.0,2024-10,正常缴纳
510100000000000576,COMP0089,单位054,20000,5600.000000000001,2025-09,一次性补缴
510100000000000228,COMP0011,单位063,5000,1400.0000000000002,2025-06,正常缴纳
510100000000004468,COMP0164,单位058,3493,978.0400000000001,2025-12,一次性补缴
510100000000000561,COMP0090,单位104,20000,5600.000000000001,2025-01,正常缴纳
510100000000004110,COMP0073,单位027,20000,5600.000000000001,2025-06,一次性补缴
510100000000002391,COMP0195,单位154,5000,1400.0000000000002,2025-05,正常缴纳
510100000000001674,COMP0008,单位057,12000,3360.0000000000005,2025-01,正常缴纳
510100000000003850,COMP0134,单位096,12000,3360.0000000000005,2024-12,一次性补缴
510100000000000092,COMP0183,单位044,20000,5600.000000000001,2025-03,正常缴纳
510100000000003864,COMP0178,单位102,8000,2240.0,2024-10,正常缴纳
510100000000003409,COMP0130,单位116,20000,5600.000000000001,2025-12,正常缴纳
510100000000001532,COMP0136,单位186,12000,3360.0000000000005,2024-07,正常缴纳
510100000000001838,COMP0001,单位140,20000,5600.000000000001,2024-04,正常缴纳
510100000000000258,COMP0068,单位057,20000,5600.000000000001,2025-12,一次性补缴
510100000000000387,COMP0030,单位070,3493,978.0400000000001,2024-08,正常缴纳
510100000000001925,COMP0024,单位115,20000,5600.000000000001,2025-09,一次性补缴
510100000000002056,COMP0040,单位179,20000,5600.000000000001,2024-05,正常缴纳
510100000000001447,COMP0003,单位108,12000,3360.0000000000005,2025-09,一次性补缴
510100000000000773,COMP0073,单位026,8000,2240.0,2025-02,正常缴纳
510100000000001410,COMP0035,单位114,20000,5600.000000000001,2024-06,正常缴纳
510100000000003274,COMP0100,单位142,3493,978.0400000000001,2025-12,正常缴纳
510100000000004636,COMP0084,单位162,20000,5600.000000000001,2024-01,正常缴纳
510100000000001042,COMP0008,单位159,8000,2240.0,2024-08,正常缴纳
510100000000003731,COMP0038,单位135,3493,978.0400000000001,2024-07,正常缴纳
510100000000001351,COMP0106,单位118,5000,1400.0000000000002,2024-04,正常缴纳
510100000000004751,COMP0042,单位090,8000,2240.0,2025-04,正常缴纳
510100000000001118,COMP0135,单位002,12000,3360.0000000000005,2024-08,一次性补缴
510100000000003061,COMP0094,单位041,30000,8400.0,2024-03,一次性补缴
510100000000004064,COMP0193,单位124,3493,978.0400000000001,2025-06,正常缴纳
510100000000003526,COMP0182,单位195,5000,1400.0000000000002,2025-04,正常缴纳
510100000000003098,COMP0059,单位065,20000,5600.000000000001,2025-09,正常缴纳
510100000000002504,COMP0124,单位071,5000,1400.0000000000002,2025-08,正常缴纳
510100000000000175,COMP0103,单位091,8000,2240.0,2024-06,正常缴纳
510100000000003898,COMP0012,单位182,30000,8400.0,2024-06,正常缴纳
510100000000002653,COMP0052,单位179,8000,2240.0,2025-09,正常缴纳
510100000000004675,COMP0005,单位083,30000,8400.0,2025-02,正常缴纳
510100000000003845,COMP0069,单位058,20000,5600.000000000001,2024-08,正常缴纳
510100000000002119,COMP0091,单位037,8000,2240.0,2024-10,正常缴纳
510100000000000382,COMP0037,单位154,30000,8400.0,2025-06,正常缴纳
510100000000002414,COMP0139,单位052,8000,2240.0,2024-02,正常缴纳
510100000000000540,COMP0121,单位198,30000,8400.0,2025-02,正常缴纳
510100000000000650,COMP0191,单位181,20000,5600.000000000001,2024-09,正常缴纳
510100000000001183,COMP0050,单位122,8000,2240.0,2025-07,一次性补缴
510100000000003682,COMP0070,单位149,3493,978.0400000000001,2024-10,一次性补缴
510100000000004017,COMP0114,单位194,3493,978.0400000000001,2025-01,正常缴纳
510100000000004221,COMP0037,单位069,3493,978.0400000000001,2024-05,正常缴纳
510100000000004730,COMP0126,单位027,20000,5600.000000000001,2024-01,一次性补缴
510100000000003832,COMP0114,单位014,8000,2240.0,2025-11,正常缴纳
510100000000004931,COMP0127,单位048,8000,2240.0,2024-09,一次性补缴
510100000000001415,COMP0095,单位059,3493,978.0400000000001,2024-11,正常缴纳
510100000000001155,COMP0101,单位136,12000,3360.0000000000005,2025-01,正常缴纳
510100000000003241,COMP0032,单位143,3493,978.0400000000001,2025-07,正常缴纳
510100000000000538,COMP0066,单位187,5000,1400.0000000000002,2025-08,正常缴纳
510100000000001950,COMP0075,单位050,20000,5600.000000000001,2025-08,一次性补缴
510100000000004751,COMP0076,单位086,8000,2240.0,2024-11,正常缴纳
510100000000002075,COMP0121,单位093,8000,2240.0,2024-10,正常缴纳
510100000000003321,COMP0050,单位124,5000,1400.0000000000002,2024-03,正常缴纳
510100000000002973,COMP0006,单位025,8000,2240.0,2025-06,一次性补缴
510100000000004286,COMP0018,单位073,5000,1400.0000000000002,2024-04,一次性补缴
510100000000001476,COMP0134,单位186,5000,1400.0000000000002,2025-03,一次性补缴
510100000000000006,COMP0157,单位179,30000,8400.0,2025-07,一次性补缴
510100000000002965,COMP0146,单位058,8000,2240.0,2025-01,正常缴纳
510100000000000025,COMP0196,单位106,8000,2240.0,2025-04,正常缴纳
510100000000000644,COMP0061,单位044,12000,3360.0000000000005,2024-12,正常缴纳
510100000000003809,COMP0043,单位032,3493,978.0400000000001,2025-07,正常缴纳
510100000000004300,COMP0109,单位066,3493,978.0400000000001,2025-10,正常缴纳
510100000000004134,COMP0173,单位123,3493,978.0400000000001,2024-02,一次性补缴
510100000000004117,COMP0005,单位139,3493,978.0400000000001,2025-08,正常缴纳
510100000000003728,COMP0160,单位083,8000,2240.0,2024-09,一次性补缴
510100000000003571,COMP0091,单位142,12000,3360.0000000000005,2025-10,正常缴纳
510100000000001360,COMP0001,单位109,5000,1400.0000000000002,2025-03,正常缴纳
510100000000003486,COMP0186,单位082,30000,8400.0,2025-08,正常缴纳
510100000000003637,COMP0141,单位124,20000,5600.000000000001,2025-05,正常缴纳
510100000000003228,COMP0077,单位032,30000,8400.0,2025-10,正常缴纳
510100000000000160,COMP0004,单位146,5000,1400.0000000000002,2025-12,一次性补缴
510100000000002522,COMP0090,单位056,3493,978.0400000000001,2025-12,正常缴纳
510100000000002390,COMP0138,单位115,3493,978.0400000000001,2025-06,正常缴纳
510100000000004267,COMP0114,单位009,20000,5600.000000000001,2024-04,正常缴纳
510100000000003240,COMP0192,单位055,3493,978.0400000000001,2025-02,一次性补缴
510100000000003627,COMP0005,单位029,30000,8400.0,2025-04,正常缴纳
510100000000000199,COMP0085,单位136,8000,2240.0,2025-04,一次性补缴
510100000000003493,COMP0133,单位085,20000,5600.000000000001,2024-08,正常缴纳
510100000000000387,COMP0004,单位165,5000,1400.0000000000002,2024-06,正常缴纳
510100000000004655,COMP0046,单位046,20000,5600.000000000001,2025-11,正常缴纳
510100000000001994,COMP0019,单位185,12000,3360.0000000000005,2024-11,一次性补缴
510100000000002651,COMP0005,单位048,5000,1400.0000000000002,2024-03,正常缴纳
510100000000004823,COMP0190,单位109,5000,1400.0000000000002,2024-12,正常缴纳
510100000000002985,COMP0073,单位056,30000,8400.0,2024-06,正常缴纳
510100000000001364,COMP0083,单位196,30000,8400.0,2025-05,正常缴纳
510100000000004304,COMP0137,单位128,5000,1400.0000000000002,2024-08,正常缴纳
510100000000002768,COMP0077,单位029,12000,3360.0000000000005,2025-07,正常缴纳
510100000000002065,COMP0118,单位137,5000,1400.0000000000002,2024-07,正常缴纳
510100000000000122,COMP0189,单位082,30000,8400.0,2024-01,正常缴纳
510100000000000901,COMP0039,单位153,20000,5600.000000000001,2025-10,正常缴纳
510100000000003580,COMP0159,单位157,30000,8400.0,2025-09,正常缴纳
510100000000002902,COMP0123,单位047,30000,8400.0,2025-10,一次性补缴
510100000000004582,COMP0136,单位075,8000,2240.0,2024-10,正常缴纳
510100000000003471,COMP0089,单位097,8000,2240.0,2025-08,正常缴纳
510100000000000258,COMP0073,单位198,8000,2240.0,2024-07,一次性补缴
510100000000000241,COMP0017,单位177,8000,2240.0,2024-11,正常缴纳
510100000000000496,COMP0100,单位040,5000,1400.0000000000002,2025-02,正常缴纳
510100000000001816,COMP0007,单位092,30000,8400.0,2024-02,正常缴纳
510100000000003679,COMP0001,单位091,3493,978.0400000000001,2025-04,正常缴纳
510100000000001373,COMP0129,单位179,8000,2240.0,2025-06,正常缴纳
510100000000004660,COMP0161,单位190,3493,978.0400000000001,2025-11,一次性补缴
510100000000000512,COMP0014,单位122,12000,3360.0000000000005,2024-02,正常缴纳
510100000000003432,COMP0014,单位168,5000,1400.0000000000002,2025-03,正常缴纳
510100000000000827,COMP0137,单位115,5000,1400.0000000000002,2025-01,正常缴纳
510100000000000515,COMP0123,单位176,12000,3360.0000000000005,2025-10,正常缴纳
510100000000001257,COMP0007,单位170,20000,5600.000000000001,2025-10,正常缴纳
510100000000000705,COMP0168,单位121,30000,8400.0,2025-05,正常缴纳
510100000000000969,COMP0174,单位151,5000,1400.0000000000002,2025-10,正常缴纳
510100000000002388,COMP0032,单位043,30000,8400.0,2025-09,正常缴纳
510100000000002041,COMP0143,单位115,5000,1400.0000000000002,2024-04,正常缴纳
510100000000003452,COMP0145,单位120,30000,8400.0,2025-06,正常缴纳
510100000000004054,COMP0037,单位078,12000,3360.0000000000005,2025-08,正常缴纳
510100000000004063,COMP0049,单位067,3493,978.0400000000001,2024-07,正常缴纳
510100000000004802,COMP0169,单位174,12000,3360.0000000000005,2024-07,正常缴纳
510100000000004490,COMP0154,单位013,5000,1400.0000000000002,2025-10,一次性补缴
510100000000002354,COMP0076,单位022,12000,3360.0000000000005,2025-02,一次性补缴
510100000000002764,COMP0097,单位003,12000,3360.0000000000005,2025-02,正常缴纳
510100000000004891,COMP0124,单位008,12000,3360.0000000000005,2024-09,正常缴纳
510100000000004078,COMP0094,单位089,30000,8400.0,2024-11,一次性补缴
510100000000002587,COMP0062,单位051,30000,8400.0,2024-07,正常缴纳
510100000000004713,COMP0028,单位024,30000,8400.0,2024-04,正常缴纳
510100000000004098,COMP0002,单位007,3493,978.0400000000001,2024-05,正常缴纳
510100000000001815,COMP0033,单位043,12000,3360.0000000000005,2025-06,正常缴纳
510100000000000344,COMP0142,单位116,8000,2240.0,2025-04,正常缴纳
510100000000004017,COMP0079,单位011,12000,3360.0000000000005,2025-11,一次性补缴
510100000000002900,COMP0008,单位079,8000,2240.0,2025-04,一次性补缴
510100000000001486,COMP0140,单位171,5000,1400.0000000000002,2025-08,正常缴纳
510100000000003287,COMP0063,单位101,12000,3360.0000000000005,2025-10,正常缴纳
510100000000000743,COMP0019,单位052,20000,5600.000000000001,2025-02,正常缴纳
510100000000000139,COMP0058,单位021,20000,5600.000000000001,2024-02,正常缴纳
510100000000000057,COMP0169,单位019,20000,5600.000000000001,2025-07,正常缴纳
510100000000000372,COMP0063,单位052,5000,1400.0000000000002,2025-06,正常缴纳
510100000000003678,COMP0072,单位128,8000,2240.0,2024-12,一次性补缴
510100000000004014,COMP0095,单位048,30000,8400.0,2025-05,正常缴纳
510100000000000920,COMP0077,单位093,20000,5600.000000000001,2024-08,正常缴纳
510100000000002661,COMP0191,单位029,20000,5600.000000000001,2025-11,正常缴纳
510100000000003486,COMP0086,单位110,30000,8400.0,2024-04,正常缴纳
510100000000002993,COMP0044,单位137,3493,978.0400000000001,2024-10,正常缴纳
510100000000003025,COMP0109,单位059,8000,2240.0,2025-10,正常缴纳
510100000000001798,COMP0082,单位016,20000,5600.000000000001,2024-09,一次性补缴
510100000000002987,COMP0019,单位003,30000,8400.0,2025-12,正常缴纳
510100000000001564,COMP0075,单位070,5000,1400.0000000000002,2024-05,正常缴纳
510100000000003268,COMP0090,单位163,8000,2240.0,2024-01,正常缴纳
510100000000004607,COMP0048,单位185,8000,2240.0,2024-01,正常缴纳
510100000000002574,COMP0128,单位112,20000,5600.000000000001,2025-01,正常缴纳
510100000000000010,COMP0048,单位154,8000,2240.0,2024-09,正常缴纳
510100000000002389,COMP0110,单位154,20000,5600.000000000001,2025-10,正常缴纳
510100000000004135,COMP0007,单位158,3493,978.0400000000001,2025-02,一次性补缴
510100000000002755,COMP0058,单位055,30000,8400.0,2025-06,正常缴纳
510100000000002124,COMP0165,单位124,20000,5600.000000000001,2025-06,正常缴纳
510100000000000653,COMP0136,单位024,30000,8400.0,2025-08,正常缴纳
510100000000000852,COMP0063,单位026,3493,978.0400000000001,2025-10,正常缴纳
510100000000001318,COMP0122,单位159,5000,1400.0000000000002,2025-08,一次性补缴
510100000000003982,COMP0089,单位038,8000,2240.0,2024-09,正常缴纳
510100000000003911,COMP0149,单位016,5000,1400.0000000000002,2024-03,正常缴纳
510100000000000117,COMP0192,单位061,20000,5600.000000000001,2025-12,正常缴纳
510100000000002024,COMP0136,单位187,3493,978.0400000000001,2024-05,正常缴纳
510100000000004345,COMP0166,单位003,5000,1400.0000000000002,2025-06,正常缴纳
510100000000000243,COMP0032,单位111,3493,978.0400000000001,2024-08,正常缴纳
510100000000001605,COMP0177,单位183,8000,2240.0,2024-07,正常缴纳
510100000000001172,COMP0016,单位017,3493,978.0400000000001,2025-01,一次性补缴
510100000000001095,COMP0193,单位066,30000,8400.0,2024-05,一次性补缴
510100000000003923,COMP0111,单位062,8000,2240.0,2024-10,正常缴纳
510100000000002469,COMP0181,单位143,8000,2240.0,2025-10,正常缴纳
510100000000003178,COMP0167,单位079,12000,3360.0000000000005,2024-09,正常缴纳
510100000000003211,COMP0198,单位128,5000,1400.0000000000002,2025-09,正常缴纳
510100000000003406,COMP0019,单位069,30000,8400.0,2025-04,一次性补缴
510100000000002548,COMP0010,单位140,3493,978.0400000000001,2024-07,正常缴纳
510100000000003478,COMP0002,单位094,12000,3360.0000000000005,2025-01,正常缴纳
510100000000004420,COMP0148,单位172,20000,5600.000000000001,2025-07,正常缴纳
510100000000003151,COMP0098,单位159,20000,5600.000000000001,2025-09,正常缴纳
510100000000003232,COMP0171,单位147,20000,5600.000000000001,2025-09,正常缴纳
510100000000004480,COMP0169,单位048,8000,2240.0,2024-05,正常缴纳
510100000000001773,COMP0022,单位192,8000,2240.0,2025-05,正常缴纳
510100000000004036,COMP0088,单位094,20000,5600.000000000001,2025-02,正常缴纳
510100000000004065,COMP0059,单位151,3493,978.0400000000001,2024-08,一次性补缴
510100000000003065,COMP0062,单位146,5000,1400.0000000000002,2024-05,正常缴纳
510100000000002654,COMP0078,单位193,3493,978.0400000000001,2025-09,正常缴纳
510100000000004579,COMP0190,单位129,30000,8400.0,2024-03,正常缴纳
510100000000004847,COMP0085,单位094,12000,3360.0000000000005,2025-12,正常缴纳
510100000000004681,COMP0109,单位115,20000,5600.000000000001,2024-06,正常缴纳
510100000000002601,COMP0058,单位171,8000,2240.0,2025-10,正常缴纳
510100000000003182,COMP0039,单位141,30000,8400.0,2024-07,正常缴纳
510100000000004592,COMP0016,单位033,30000,8400.0,2024-09,一次性补缴
510100000000002511,COMP0043,单位027,8000,2240.0,2025-09,正常缴纳
510100000000000620,COMP0198,单位175,12000,3360.0000000000005,2025-04,一次性补缴
510100000000004742,COMP0081,单位130,3493,978.0400000000001,2024-09,一次性补缴
510100000000000196,COMP0133,单位128,5000,1400.0000000000002,2024-11,正常缴纳
510100000000004189,COMP0001,单位136,8000,2240.0,2024-04,正常缴纳
510100000000003485,COMP0113,单位168,5000,1400.0000000000002,2024-10,一次性补缴
510100000000003454,COMP0161,单位113,5000,1400.0000000000002,2025-09,正常缴纳
510100000000004599,COMP0096,单位037,3493,978.0400000000001,2025-05,一次性补缴
510100000000004335,COMP0074,单位031,12000,3360.0000000000005,2024-12,一次性补缴
510100000000001943,COMP0184,单位137,30000,8400.0,2024-10,正常缴纳
510100000000003777,COMP0169,单位036,8000,2240.0,2024-02,正常缴纳
510100000000000741,COMP0023,单位080,8000,2240.0,2025-12,正常缴纳
510100000000003130,COMP0154,单位022,5000,1400.0000000000002,2024-08,正常缴纳
510100000000002653,COMP0011,单位117,20000,5600.000000000001,2024-12,正常缴纳
510100000000002034,COMP0131,单位126,30000,8400.0,2024-05,正常缴纳
510100000000003657,COMP0185,单位180,8000,2240.0,2025-11,一次性补缴
